hash,message,parents,is_merge,modified_files
a3a72e2d8d8df53164689fd84a5db2c6cd04f28a,Added middlewares to quickstart.  This fixes #88,['91e9632a379ebdd778c229a6da86d11140fa7f17'],False,"['docs/quickstart.rst', 'flask/app.py', 'flask/ctx.py']"
e5008386b1a7e0ef3ebb5a4082bf2176d7169ab9,Added docs on use_evalex.  This fixes #90,['a3a72e2d8d8df53164689fd84a5db2c6cd04f28a'],False,['flask/app.py']
3ebc97a7809a15ae5f362d1330552db1efdec525,Fixed a typo in quickstart,['405d4492e41b50f204d7e7d55aa0ac8f11edda1a'],False,['docs/quickstart.rst']
5d011c356dfc659a4c2ef66e8c847d489aef4e9c,Fixed fallback,['97d2a198e216b29be5533dfba81525481bc9c1e5'],False,['docs/conf.py']
2b103134cf165ba453d5492e1a73b57b1e5bef1e,Fixed command,['5d011c356dfc659a4c2ef66e8c847d489aef4e9c'],False,['docs/conf.py']
05519a85da1b26d73bc9215aa7f5cd357404f397,Fixing submodules,['2b103134cf165ba453d5492e1a73b57b1e5bef1e'],False,['docs/_themes']
2a0e71f08140fe5c8d32ffed350ba403101f27cc,Fixed a typo in an example in the docs,['05519a85da1b26d73bc9215aa7f5cd357404f397'],False,['docs/signals.rst']
4a2d2ba3b8259165a97dc80890547f97d7e35ff5,Added templating docs.  This basically fixes #92,['fd06bcfbf03efd496697083666953748ef3fe7a3'],False,"['docs/contents.rst.inc', 'docs/quickstart.rst', 'docs/security.rst', 'docs/templating.rst']"
0d9b6347d6c77762fb888c067e91e428d65b8601,Fixed two typos in the pattern documentation.  Thanks Ricky de Laveaga,['4a2d2ba3b8259165a97dc80890547f97d7e35ff5'],False,"['docs/patterns/jquery.rst', 'docs/patterns/mongokit.rst']"
cb660cd1f1a30f67d8ea2b305d635ce573d239c6,Fixed a typo in the html faq,['e269c8eb727bdf72a0ca22e42b895dd37f3670c8'],False,['docs/htmlfaq.rst']
80268a408b981254bbf2bd318aaade9a21a281ef,Documented proxy fix,['05108673685c709c9929ab0e76451b74d51fb79b'],False,"['docs/conf.py', 'docs/deploying/others.rst']"
66c13955895c7afb849513d9d0ff0f7f8361c511,Fixed wording,['3adc9de5ec39e65f64bcd684613c64b29131a64e'],False,['docs/extensiondev.rst']
b2fb2245f1a115c65cba42c6c34f0eae30da4c6c,Fixed a word in the docs,['cb79b58053c34dc222c84584da506650ec64ee6f'],False,['docs/extensiondev.rst']
2401d86008bb68f5f0368fbfe8d5797a8ef75903,Fixed formatting,['4c5c644fbf8e94096eb1a61d76855a98687cdb89'],False,"['extreview/approved.rst', 'extreview/listed.rst', 'extreview/unlisted.rst']"
8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce,Small fixes in the extension tester,['140fc45ebd052ea07492c068e45d755d4b42c65c'],False,['tests/flaskext_test.py']
3da165f2f56fe7f1b71242157fd4d02d3e37128f,Fixed typo,['27ce5cc0a139d06ed83bd60ace20ad38cdf4ec8f'],False,['docs/extensiondev.rst']
8a14a875d26dc0923c4c52ed1e56eb112d81e723,Added the upcoming bugfix release to the mainbranches CHANGES,['750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c'],False,['CHANGES']
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,"Fixed an issue where the default `OPTIONS` response was
not exposing all valid methods in the `Allow` header.

This fixes #97

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['8a14a875d26dc0923c4c52ed1e56eb112d81e723'],False,"['CHANGES', 'flask/app.py', 'tests/flask_tests.py']"
738c66eff30d1a5f5672c22a32a02c29d9c38a2b,Fixed submodules.  Once again -.-,['8e7d29176a191bddf819fab9ef629491a769d797'],False,['docs/_themes']
778e44e39eb42ff6cbee376ce40d1a52a25cb0ce,Improved error message for configuration files,['ed1b34c7249cc79c3287e5becbdfeca6d2155014'],False,"['flask/config.py', 'tests/flask_tests.py']"
ff2786d8afd6eba92ad75a22c2ad9275bd970f57,Fix some typos in the docs,['d09aa3765087bf6e8b8323008e4c1f160db2cd3f'],False,"['docs/extensiondev.rst', 'docs/patterns/errorpages.rst', 'docs/patterns/jquery.rst', 'docs/patterns/lazyloading.rst', 'docs/patterns/wtforms.rst', 'docs/quickstart.rst', 'docs/security.rst', 'docs/upgrading.rst']"
549af6229039e7fed7bcb2079737e45c27af998e,Fix some typos in the docstrings,['ff2786d8afd6eba92ad75a22c2ad9275bd970f57'],False,"['flask/app.py', 'flask/helpers.py', 'flask/module.py', 'flask/wrappers.py']"
c9002569c9abfa715e491aa636555e51ddf85d50,Various pyflakes fixes,['f52f4fd31b9858f8b42be3fbb2818440e58978b4'],False,"['Makefile', 'tests/flask_tests.py', 'tests/flaskext_test.py']"
d17b6d738a0e9f8a3dcf4996a65de6e3347acae6,Fixed a refacotring error in the docs.  This fixes #100,['c9002569c9abfa715e491aa636555e51ddf85d50'],False,['docs/testing.rst']
faa1c71e455a99e9b098aa9bb4667c07a1bab6aa,Request local objects now fail properly with a RuntimeError.  This fixes #105,['d17b6d738a0e9f8a3dcf4996a65de6e3347acae6'],False,"['CHANGES', 'docs/upgrading.rst', 'flask/globals.py', 'tests/flask_tests.py']"
fda14678c07d036ef3a1984a4e346e793cc5a63c,Deprecated send_file etag support and mimetype guessing for file-like objects.  This fixes #104,['faa1c71e455a99e9b098aa9bb4667c07a1bab6aa'],False,"['CHANGES', 'docs/upgrading.rst', 'flask/helpers.py', 'tests/flask_tests.py']"
a354c393aed6d87ad62369cca046f0aff70254c1,Fixed a typo,['fda14678c07d036ef3a1984a4e346e793cc5a63c'],False,['docs/upgrading.rst']
c41a1cd8dca1110ca22da93fb80111b29c7e5740,Another typo fix,['a354c393aed6d87ad62369cca046f0aff70254c1'],False,['docs/patterns/errorpages.rst']
38107c752cf959ad69cf4f35886946bc947f2bd3,Fixed a wrong import path in the documentation.  Fixes #102,['c41a1cd8dca1110ca22da93fb80111b29c7e5740'],False,['docs/errorhandling.rst']
36a421bb3a235f696131bc8a546492fc04a411f0,Fixed template_rendered example in signal documentation.,['a3f78af87019bfd89063cf5bc0c19f27325f36c1'],False,['docs/signals.rst']
0566abc28da9c997a9f7ac7b38066075a7a81cd8,Fixed testing example,['a3f78af87019bfd89063cf5bc0c19f27325f36c1'],False,['docs/testing.rst']
d903f55e835dd143afb6e0079376525718ffb5a9,s/sdist/dist/.  This fixes #106,['780bcf365c40bbcca14a980d87d642e162f3fd41'],False,['docs/patterns/fabric.rst']
6fca662c841797a2006999c699a6738b20af1d4e,Fix the 108th issue.,['d903f55e835dd143afb6e0079376525718ffb5a9'],False,['flask/module.py']
2a73bbc436041875f81aeffd5b8f13c6da8fcf19,Added testcase.  This fixes #108,['6fca662c841797a2006999c699a6738b20af1d4e'],False,"['tests/flask_tests.py', 'tests/subdomaintestmodule/__init__.py', 'tests/subdomaintestmodule/static/hello.txt']"
eb67242e1cb08566a1cd2489933479368a48b4a5,Fixed a typo in a docstring in app.py,['c62422c3181f2f8332893b06ee83581d63bceac8'],False,['flask/app.py']
6875a057ec97fb17927b951cd1e5baeef2cf81d8,Fixed small typos in docs. Added a cross-ref.,['216478f715b330e7d9298c6a11d3e5c0a1e790f8'],False,"['docs/becomingbig.rst', 'docs/config.rst', 'docs/deploying/cgi.rst', 'docs/deploying/fastcgi.rst', 'docs/deploying/mod_wsgi.rst', 'docs/deploying/others.rst', 'docs/extensiondev.rst', 'docs/license.rst', 'docs/patterns/errorpages.rst', 'docs/patterns/fileuploads.rst', 'docs/patterns/flashing.rst', 'docs/patterns/lazyloading.rst', 'docs/patterns/mongokit.rst', 'docs/patterns/sqlite3.rst', 'docs/patterns/viewdecorators.rst', 'docs/styleguide.rst', 'docs/templating.rst', 'docs/tutorial/setup.rst', 'docs/upgrading.rst']"
88883aa6db3b27f132000a4cf2a99c1fbbe941c9,"Fix for Flask's ticket 126. A proper environment is now built to use
with `test_request_context()`.

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['5ecf01dd4eece07d6d724caebc44a0c568b58d7c'],False,"['flask/app.py', 'tests/flask_tests.py']"
1c24b62727704016813a44d7c677ead0b6638c91,"Minor on docs (fixes #133)

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['60177639f4ec207b43e94cd59c5bad1a7a67938b'],False,['docs/signals.rst']
4f1b086218437870c0d36b4b9b36c5376cad9206,"Fixed: incorrect indentation level for session's permanent attribute

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['1c24b62727704016813a44d7c677ead0b6638c91'],False,['docs/api.rst']
2ac1b7d4388209d8e1309ed5b43ebe8d023eaa53,Fixed a documentation error.  This fixes #143,['858806da69f9f46eb4abaf67bf78d864ea104760'],False,['docs/signals.rst']
ed517c7215fc17a46f85c2c0324d519572b67f6b,"Minor spelling fixes

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['2ac1b7d4388209d8e1309ed5b43ebe8d023eaa53'],False,"['CHANGES', 'docs/foreword.rst', 'docs/unicode.rst']"
4b65c7ed5a31d56e194817231eb88e1083ba285d,Added the ability to override the test client's class.  This fixes #148,['164067920ba7832e587a24725384789ab92bd55f'],False,['flask/app.py']
b92120b190e92288468d8617bc0e270dbf32ea71,Documented security fix in changelog,['ed70b42798a31bce951917ff22b996c810e2c3a9'],False,['CHANGES']
11c66be80e3e249c5f14dd9a23f49a073cd03903,Added testcase for an issue that may exist on windows,['b92120b190e92288468d8617bc0e270dbf32ea71'],False,['tests/flask_tests.py']
9ae4eba9861bfa959bac6adfaf5842ef7d937eb6,"fix subdomain for static rule on registering module

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['4c76607553e92f6e1b03930e053cc7078fc32f8d'],False,['flask/module.py']
07688d7b9302fd47cfd0ea053171ad6561c3f9b9,"Fixed 'schemal' doc typo.

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['402f12bb6d578b767dfd637400f9194736458795'],False,['flask/helpers.py']
4a45345fc44f60275b91c47031dd44abce02f596,"Fix typo in send_file docs

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['7afd49c6488461a82505654a88861cdb16356b74'],False,['flask/helpers.py']
0bf777ed81d5296fb722931d35e5db4333e3de39,"Do not use Date, use Last-Modified. This fixes #164",['94f90bc4eb88224d6639cbe94c4e88d8299644e2'],False,"['CHANGES', 'flask/helpers.py']"
6562f2e152222e473d07e24f43f1cfe091675854,Fixed line numbers for flask pdf,['0bf777ed81d5296fb722931d35e5db4333e3de39'],False,['docs/flaskstyle.sty']
8ed051d5b5f136397e26dc20845869366afc2cae,Fixed a terrible wrong part in the module documentation,['6562f2e152222e473d07e24f43f1cfe091675854'],False,['docs/patterns/packages.rst']
1643e5c39157e4f43d20b965c9967eeec8e90700,"Fixing a word usage issue in docs.

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['09a06abb774062e72d106fa2a732dcad8fd96c56'],False,['flask/app.py']
b49de851d943c24a565488a51b8f11fbfd5ad796,"Link to issue tracker

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['1643e5c39157e4f43d20b965c9967eeec8e90700'],False,['docs/_templates/sidebarintro.html']
4141afa22b6a52279098ef39413f97773c1b75bf,fixing cross-reference links on API doc page,['00c5b7a937b63378394fc6fc576aa6c27106d6d6'],False,['docs/api.rst']
6bdde49348f6c4634a42b76c3c66fad163a2e3e6,fixing cross-referenced links on testing page,['4141afa22b6a52279098ef39413f97773c1b75bf'],False,['docs/testing.rst']
4046d3bd30729324ff4548a42dfcc2d4f821bb5d,fixing cross-referenced links on fileupload patterns page,['6bdde49348f6c4634a42b76c3c66fad163a2e3e6'],False,['docs/patterns/fileuploads.rst']
15ae22494df135b0e332aefb9abc43fb42a87d4c,fixing cross-referenced links on quickstart page,['4046d3bd30729324ff4548a42dfcc2d4f821bb5d'],False,['docs/quickstart.rst']
5764f3abd2e8e211545f9cb362e95e30a76a87d3,fixing cross-referenced links on jquery patterns page,['15ae22494df135b0e332aefb9abc43fb42a87d4c'],False,['docs/patterns/jquery.rst']
da00160db61050da73213ecede1fffaf42f2fdf6,"Fixed some small typos in the documentation.

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['5764f3abd2e8e211545f9cb362e95e30a76a87d3'],False,"['docs/config.rst', 'docs/errorhandling.rst', 'docs/extensiondev.rst', 'docs/security.rst', 'docs/styleguide.rst']"
45b97d14e3ab7a8b7e6010bb6490a87b00c2ae2b,Started work on app dispatch docs,['b3fc9eb36b8021ad966be57532a5fa5ae4231e13'],False,"['docs/patterns/appdispatch.rst', 'docs/patterns/index.rst']"
04e70bd5c7bd80696eabaea11afd9080d874f859,Add teardown_request decorator. Fixes issue #174,['3deae1bd48bf7dfad863afae4d368993fc9bafe1'],False,"['CHANGES', 'docs/tutorial/dbcon.rst', 'flask/app.py', 'tests/flask_tests.py']"
f58c98904f83aeff934b66d87b4e42a06ceb840d,"fixing some wording issues on the testing page

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['04e70bd5c7bd80696eabaea11afd9080d874f859'],False,['docs/testing.rst']
60de3f295b0dc90635998772e7651b09aa75fab1,Updated appdispatch pattern,['45b97d14e3ab7a8b7e6010bb6490a87b00c2ae2b'],False,['docs/patterns/appdispatch.rst']
dd75cc9e28fc2bed7783cbc65182b9fc3d9c94b0,Merge branch 'appdispatch-docs',"['fbd488678f93c13527a9fba252bd89b53abec5e9', '97efffad9a9858c0d966723d543e1186629631d4']",True,[]
0ecc686372f577ccbcbcb818e1386ceb7bd9391d,Fixed a typo,['4c8c503326f8b26787945082007a294dff4c255b'],False,['flask/helpers.py']
0e4cd2e6512c66ba004df0f35f3a21e8cfcdf77c,"Fixed a typo that was preventing second code block from appearing in a code block

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['709ecefee1859cf16cc8bdfa642e39fbc6b4421e'],False,['docs/tutorial/dbcon.rst']
1dd83964f0c1fb3c4772cf24880f5aeb3f282f66,"Change to match headers in https://github.com/mitsuhiko/werkzeug/blob/master/werkzeug/contrib/fixers.py

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['3c7b5a68f1ede9c870ae76f44e2dde6102843e54'],False,['docs/deploying/others.rst']
a4ea3159a27d775b53774cea2d47c733a460fb93,Better error messages,['a06cd0a64418f2aafafb0a574c64c2ea5f3e9239'],False,['flask/app.py']
017117778ec477205eaba6acab951951808a60a5,Document that None skips in query strings.  This fixes #224,['e774e3a69eeb9a811a22e73ff87267e8bf4f9027'],False,['flask/helpers.py']
9d84a3458b3f3dd5d30d7d6125b7e43bbe169fdd,Merge remote-tracking branch 'upstream/master' into issue_198,"['1a7f579ece2528e73d9959d6fe4c8d7172fc3959', '017117778ec477205eaba6acab951951808a60a5']",True,[]
8b974eb35523fde507055a27f70484133bb21b79,"Note to use debug=False for third-party debuggers.

As requested on mailing list.
http://flask.pocoo.org/mailinglist/archive/2011/5/12/using-eclipse%2Bpydev-for-debugging-flask-apps/",['19dfe5f6310188c25e5e3efcd4581b08bd9f98ff'],False,['docs/quickstart.rst']
57920a5808c03d7d035f592a13a71ba627fe85da,Prevent pop if flashes not in session to avoid modification to session fixes #227,['8b974eb35523fde507055a27f70484133bb21b79'],False,['flask/helpers.py']
7242abcfb22c5b7321dc658766e8b6f5486ff1c3,Extend the logging from the dynamically set logger class.  This fixes #234,['9c00f8b78772b29288a480df4def4242262cc6e4'],False,['flask/logging.py']
f2f806285de4505709c1f5a7811ad5c86dbe7580,"Merge pull request #232 from sharoonthomas/master

Fixes Issue #227 where pop causes the session to be modified.","['7242abcfb22c5b7321dc658766e8b6f5486ff1c3', '57920a5808c03d7d035f592a13a71ba627fe85da']",True,[]
e71a5ff8de93801c30ed6daecac4b8502aa86813,Started work on new request dispatching.  Unittests not yet updated,['e3f2dd8f080115d626437bbee3631f7cf5560ca5'],False,"['docs/api.rst', 'docs/config.rst', 'docs/contents.rst.inc', 'docs/reqcontext.rst', 'docs/shell.rst', 'docs/signals.rst', 'flask/__init__.py', 'flask/app.py', 'flask/ctx.py', 'flask/signals.py', 'tests/flask_tests.py']"
673fa18e6d3cb03bf1db1ba3b0322f7211412ecf,Merge branch 'new-request-dispatching' into blueprints,"['a4ea3159a27d775b53774cea2d47c733a460fb93', '086ecdb91829d43a9b948c6d97524d8de18e2fa4']",True,[]
db28217574c119b65f4a5c9dcc7922656d60f22b,"Fixed a bug, view_args not values",['4d6cd1a3901495f66513934bb7e1a6ac58116400'],False,"['flask/__init__.py', 'flask/app.py']"
c7ff139481f96316d740a34f01cfd0f25e449848,"Merge pull request #238 from SimonSapin/doc-SERVER_NAME-fix

Clarify in docs that the SERVER_NAME config can also take a port number.","['e3f2dd8f080115d626437bbee3631f7cf5560ca5', '9beee51b0b1c190a90bdfae946a66ca0dddf0631']",True,[]
f5ec9952decda8731a1f40ba788ba06d12c0229b,Added blueprint specific error handling,['aaa24fc05ab173d1d0b08379e6e9c7b38ad9bfc9'],False,"['CHANGES', 'flask/app.py', 'flask/blueprints.py', 'tests/flask_tests.py']"
1f31ec4bea20e67f1870a0857c869eafa109c4d4,Added documentation in update document for new error handling,['f5ec9952decda8731a1f40ba788ba06d12c0229b'],False,"['docs/upgrading.rst', 'flask/app.py']"
99bb902cc351c32c4646d6baeaa3de3bc9086718,Error handler deprecation,['6094c8536bb9ac90abbca5c970bdc1bd645395ba'],False,"['scripts/flask-07-upgrade.py', 'scripts/testproj/test.py']"
87234fb2f8c896bd2df336bdce5ffb3e85112cdc,fixed typo,['207006f4c3ad0dc74a1a9c84b4d1dfad50e58407'],False,['docs/quickstart.rst']
c40937e7bf1df492c99705733f6550f3f09baf91,"Bug fix in the documentation for Deploying with Fabric: as of Fabric 1.0, in the local() function capture=False by default, so it must be explicitly set to capture=True so it returns a python string (http://docs.fabfile.org/en/1.0.1/api/core/operations.html#fabric.operations.local)",['e6b9f509ba3c47f748d5c6da5f6de5500248dbfd'],False,['docs/patterns/fabric.rst']
63a3cea69b04a397c7fa0dbed4f1eeb3a12f8bde,"Merge pull request #250 from wilsaj/master

Deploying with Fabric fabfile bugfix","['e6b9f509ba3c47f748d5c6da5f6de5500248dbfd', 'c40937e7bf1df492c99705733f6550f3f09baf91']",True,[]
46ecc57b7c29cd017fd841aef37c5d767cc538e0,"Merge pull request #237 from SimonSapin/master

A fix for send_file with unicode filenames.","['239d9ccf5773c84a4f3faf7e415bb298892c2063', '0baa4800d6bce0560b74a6febc2b17ff6d418aaf']",True,[]
8e928a2fcbac6edca918e9d4efccc4fedb418292,"Document Werkzeug's run_simple for dispatch, #225.",['0e98a080976f39e20aa6f18e8a335aa23d9334f7'],False,"['docs/deploying/index.rst', 'docs/patterns/appdispatch.rst']"
12761bd02ce8480c228008792861c8ce357d396a,fixed pronoun gender in documentation,['8e928a2fcbac6edca918e9d4efccc4fedb418292'],False,"['docs/api.rst', 'docs/patterns/errorpages.rst', 'docs/patterns/fileuploads.rst', 'docs/patterns/flashing.rst', 'docs/patterns/viewdecorators.rst', 'docs/quickstart.rst', 'docs/security.rst', 'docs/tutorial/views.rst']"
c5340b1ec471ee8535916eeb042fb2710df64276,"Merge pull request #257 from jfinkels/master

Pronoun gender fixes in documentation","['8e928a2fcbac6edca918e9d4efccc4fedb418292', '12761bd02ce8480c228008792861c8ce357d396a']",True,[]
1c47d8a5f6f98e1dc40773f2b41dac688b440e9c,Fix a link in the changelog.,['c5340b1ec471ee8535916eeb042fb2710df64276'],False,['CHANGES']
ea7a1720779ab4680304d2bc9dffcb6f5c7f2798,Test that dotted names work.  This fixes #258,['85efa3f89571d66071b86110bf7b615e38234aa8'],False,"['flask/wrappers.py', 'tests/flask_tests.py']"
ccd5ced70e48515e222b84dccc8f21d32c864dcd,Chop of ports for session cookies.  This fixes #253,['4e47ea9105aacc495683c5aa12f91f5f382baee6'],False,"['flask/app.py', 'tests/flask_tests.py']"
3cecdb3966cbe3a40089fbb27d1445052d289aaf,"Merge pull request #259 from SimonSapin/docs-fix

Fix a link in the changelog.","['c5340b1ec471ee8535916eeb042fb2710df64276', '1c47d8a5f6f98e1dc40773f2b41dac688b440e9c']",True,[]
0ff7fe2a378d89308e3e6b2740ac1469157fa088,Typo fix in code samples for Pluggable Views doc.,['62e7f5cea62c5fc735c1993c3c11a29825b71966'],False,['docs/views.rst']
5afeac0c19b6c9ca6456dff368724492822ea165,Fixed release script :(,['62e7f5cea62c5fc735c1993c3c11a29825b71966'],False,['scripts/make-release.py']
d0821edca5a075383a98d88d2916b5991897421b,Fixed link to the upgrade script.  github changed links apparently,['5afeac0c19b6c9ca6456dff368724492822ea165'],False,['docs/upgrading.rst']
284025fd60fe7e0eba2b1ac9e74f59306e6de60d,"Merge pull request #263 from SimonSapin/patch-2

Add a link to pluggable views docs in the changelog.","['d0821edca5a075383a98d88d2916b5991897421b', 'ee001e192d9178ff43c0511dc4292299b0a534d3']",True,[]
eb6549d95a8e9c28f9e4b89c28e370124e7452b9,"Merge pull request #262 from SimonSapin/patch-1

Typo fix in code samples for Pluggable Views doc.","['284025fd60fe7e0eba2b1ac9e74f59306e6de60d', '0ff7fe2a378d89308e3e6b2740ac1469157fa088']",True,[]
e2fed6c3a771514a0f6ed2d10e239ef901305713,Fixed another typo,['eb6549d95a8e9c28f9e4b89c28e370124e7452b9'],False,['docs/blueprints.rst']
a101cfc35be437ad0e4f56da0d92f14c27abda67,Worked around a werkzeug bug with redirects,['c26a6dd50c847d083cf444616eb5a8c99fb8b43b'],False,"['CHANGES', 'flask/app.py', 'tests/flask_tests.py']"
21d4a054e399a42ac448814116580a5c62991fce,"Fixed a bug in the release script

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['510823c1592abe4c57e051e9d21bd134ab7f07a7'],False,['scripts/make-release.py']
7e1ebae3a2879b989cae4d27bb8dd1dc8a1313ee,"Another fix for the script

Signed-off-by: Armin Ronacher <armin.ronacher@active-4.com>",['21d4a054e399a42ac448814116580a5c62991fce'],False,['scripts/make-release.py']
c6dbcd572b4d207701c44caea71097d198089a16,Trivial fix for PathDispatcher example usage,['7e1ebae3a2879b989cae4d27bb8dd1dc8a1313ee'],False,['docs/patterns/appdispatch.rst']
8ba6673670ec58e9cf32c6525d1903bc8f9b66d9,Fixed a changelog entry,['7e1ebae3a2879b989cae4d27bb8dd1dc8a1313ee'],False,['docs/upgrading.rst']
0fb2e4c84859d9d31fe2170df3f9d51e36a3f3c0,More invalid doc fixing,['8ba6673670ec58e9cf32c6525d1903bc8f9b66d9'],False,['docs/upgrading.rst']
bd473c158788bd2c1153fc8fe45831aaa648824a,Fixed an issue that broke url processors for blueprints.  Added testcases,['15372661af2974577d5c1d15fdaf88452661c2a9'],False,"['flask/blueprints.py', 'tests/flask_tests.py']"
f55d614427d6c8a3047b22d3a4ae6c1f63e35fc6,"Merge pull request #269 from hadleyrich/master

Doc fix","['343d8a94e7ecd1c937685592482de71dcc7b6888', 'c6dbcd572b4d207701c44caea71097d198089a16']",True,[]
